time,theta,theta_dot,gamma,sign,u,duty
368.4039,-0.6403,84.0,-0.0694,-1,0.1,2107
368.4109,-0.6261,84.0,-0.0694,-1,0.1,2107
368.4203,-0.6102,94.3125,-0.0694,-1,0.1,2107
368.4287,-0.5926,104.125,-0.0694,-1,0.1,2107
368.4391,-0.5733,113.9375,-0.0694,-1,0.1,2107
368.4503,-0.5525,123.0625,-0.0694,-1,0.1,2107
368.4577,-0.5302,132.0625,-0.0694,-1,0.1,2107
368.4668,-0.5065,140.8125,-0.0694,-1,0.1,2107
368.4743,-0.5065,148.9375,-0.0694,-1,0.1,2107
368.4855,-0.4813,156.4375,-0.0694,-1,0.1,2107
368.495,-0.4549,163.625,-0.0694,-1,0.1,2107
368.5036,-0.4273,163.625,-0.0694,-1,0.1,2107
368.5125,-0.3986,170.3125,-0.0694,-1,0.1,2107
368.5203,-0.3688,176.5,-0.0694,-1,0.1,2107
368.5314,-0.338,182.0,-0.0694,-1,0.1,2107
368.5392,-0.3064,186.8125,-0.0694,-1,0.1,2107
368.5502,-0.2741,191.3125,-0.0694,-1,0.1,2107
368.5613,-0.2412,194.9375,-0.0694,-1,0.1,2107
368.568,-0.2077,198.375,-0.0694,-1,0.1,2107
368.5778,-0.2077,200.8125,-0.0694,-1,0.1,2107
368.5847,-0.1738,200.8125,-0.0694,-1,0.1,2107
368.5958,-0.1396,202.75,-0.0694,-1,0.1,2107
368.6068,-0.1052,203.75,-0.0694,-1,0.1,2107
368.6136,-0.0707,204.1875,-0.0694,-1,0.1,2107
368.6245,-0.0361,204.1875,-0.0694,-1,0.1,2107
368.6327,-0.0018,203.3125,-0.0694,-1,0.1,2107
368.6437,0.0323,201.9375,-0.0694,1,4.82,4095
368.6543,0.0659,199.5,-0.0694,1,4.82,4095
368.6615,0.0991,196.75,-0.0694,1,4.82,4095
368.6705,0.0991,193.3125,-0.0694,1,4.82,4095
368.6782,0.1318,193.3125,-0.0694,1,4.82,4095
368.6892,0.1637,184.625,-0.0694,1,4.82,4095
368.6964,0.1949,184.625,-0.0694,1,4.82,4095
368.7069,0.2252,179.1875,-0.0694,1,4.82,4095
368.7185,0.2545,173.1875,-0.0694,1,4.82,4095
368.726,0.2827,166.8125,-0.0694,1,4.82,4095
368.737,0.3097,160.0,-0.0694,1,4.82,4095
368.7462,0.3355,152.5,-0.0276,1,4.3,4095
368.7556,0.3599,144.75,0.1009,1,3.19,3887
368.7628,0.3599,136.25,0.2508,1,2.28,3361
368.7739,0.4046,127.8125,0.5131,1,1.57,2955
368.7796,0.4046,127.8125,0.6512,1,1.32,2806
368.7907,0.4246,118.5,0.9162,1,0.94,2589
368.8016,0.4428,95.8125,1.1735,1,0.6,2391
368.811,0.459,95.8125,1.3982,1,0.22,2177
368.8221,0.4743,89.9375,1.6628,1,-0.17,1949
368.8293,0.489,87.0,1.832,1,-0.36,1838
368.8406,0.5022,78.875,2.0793,1,-0.61,1697
368.8497,0.514,69.4375,2.2622,1,-0.69,1649
368.8609,0.5241,59.75,2.4605,1,-0.74,1622
368.8672,0.5321,46.875,2.5556,1,-0.65,1674
368.8781,0.538,35.8125,2.6994,1,-0.65,1676
368.8839,0.538,25.4375,2.7631,1,-0.54,1735
368.8949,0.5424,9.8125,2.8632,1,-0.49,1766
368.9012,0.544,9.8125,2.9092,1,-0.38,1829
368.9122,0.5439,-0.9375,2.9721,-1,-5.03,0
368.9234,0.5411,-16.0625,2.9786,-1,-4.53,0
368.9309,0.5362,-29.125,2.9077,-1,-3.42,80
368.9412,0.5296,-39.25,2.719,-1,-2.24,755
368.9497,0.5207,-52.875,2.5184,-1,-1.42,1228
368.9589,0.5099,-63.5,2.2906,-1,-0.95,1502
368.9664,0.5099,-63.5,2.1004,-1,-0.64,1680
368.9775,0.4976,-73.25,1.8212,-1,-0.21,1926
368.9832,0.4829,-86.0625,1.6774,-1,0.0,2050
368.9943,0.4666,-96.875,1.4032,-1,0.38,2265
369.0055,0.4485,-106.875,1.1348,-1,0.68,2440
369.0152,0.4292,-114.1875,0.9208,-1,0.82,2522
369.0245,0.408,-125.8125,0.7378,-1,0.87,2549
369.0319,0.3857,-131.8125,0.6059,-1,0.86,2544
369.043,0.3634,-132.125,0.4337,-1,0.9,2568
369.0487,0.3634,-152.375,0.357,-1,0.81,2513
369.0598,0.3376,-144.0625,0.2366,-1,0.73,2469
369.0709,0.3133,-143.0,0.1496,-1,0.56,2370
369.0779,0.2891,-143.0,0.1104,-1,0.39,2274
369.0887,0.265,-143.25,0.0667,-1,0.3,2223
369.0964,0.2383,-157.5625,0.0453,-1,0.21,2168
369.1068,0.2105,-164.8125,0.0265,-1,0.14,2129
369.1181,0.1815,-171.5,0.015,-1,0.08,2093
369.1255,0.1517,-176.4375,0.0111,-1,0.04,2068
369.1344,0.1211,-181.25,0.0081,-1,0.02,2060
369.1422,0.1211,-181.9375,0.0065,-1,0.01,2053
369.1533,0.0591,-185.5625,0.0061,-1,-0.01,2044
369.1591,0.0591,-185.5625,0.0061,-1,-0.01,2042
369.1699,0.0274,-187.4375,0.0065,-1,-0.01,2040
369.1812,-0.005,-191.3125,0.0065,1,4.7,4095
369.1881,-0.0372,-191.3125,0.018,1,4.52,4095
369.1995,-0.0695,-191.0,0.1377,1,3.45,4036
369.2079,-0.1018,-191.1875,0.3007,1,2.32,3383
369.2182,-0.1339,-190.375,0.5423,1,1.56,2944
369.23,-0.1659,-189.5625,0.8241,1,1.09,2675
369.2375,-0.198,-189.875,1.0017,1,0.84,2534
369.2463,-0.2291,-184.0625,1.2111,1,0.52,2348
369.2542,-0.2291,-179.0625,1.4009,1,0.2,2163
369.2653,-0.2593,-182.4375,1.6663,1,-0.19,1939
369.2719,-0.2902,-182.4375,1.8216,1,-0.37,1837
369.2829,-0.3213,-185.1875,2.064,1,-0.58,1715
369.294,-0.3527,-185.25,2.2822,1,-0.68,1659
369.3028,-0.3838,-184.125,2.4325,1,-0.65,1675
369.3141,-0.4143,-180.5625,2.5959,1,-0.63,1683
369.3223,-0.4437,-174.625,2.6944,1,-0.53,1740
369.3333,-0.4726,-170.6875,2.8033,1,-0.48,1772
369.3444,-0.5001,-163.0625,2.8885,1,-0.39,1825
369.3539,-0.5263,-154.4375,2.9433,1,-0.28,1885
369.3651,-0.5506,-144.375,2.9913,1,-0.2,1932
369.3736,-0.5732,-134.1875,3.0177,1,-0.13,1975
369.3846,-0.594,-122.0625,3.043,1,-0.08,2000
369.3958,-0.6125,-110.4375,3.0626,1,-0.06,2014
369.4054,-0.6293,-99.25,3.076,1,-0.04,2024
369.4166,-0.6442,-88.375,3.0871,1,-0.02,2038
369.4253,-0.6572,-76.75,3.094,1,-0.01,2043
369.4363,-0.668,-64.25,3.1017,1,-0.01,2042
369.442,-0.6766,-50.25,3.1052,1,-0.01,2044
369.453,-0.6827,-36.5625,3.1109,1,-0.01,2044
369.4641,-0.6868,-24.0,3.1159,1,-0.01,2044
369.472,-0.6888,-11.8125,3.119,1,-0.01,2045
369.4813,-0.6888,1.125,3.1213,-1,-4.71,0
369.4887,-0.6886,1.125,3.1101,-1,-4.51,0
369.4997,-0.6862,26.875,2.989,-1,-3.38,99
369.5072,-0.6817,26.875,2.839,-1,-2.25,750
369.5175,-0.675,39.75,2.5951,-1,-1.51,1175
369.5251,-0.666,53.25,2.4026,-1,-1.1,1414
369.5362,-0.6548,65.875,2.1234,-1,-0.66,1669
369.5473,-0.6419,77.1875,1.8423,-1,-0.23,1913
369.5562,-0.6273,86.375,1.616,-1,0.11,2109
369.5658,-0.6108,97.1875,1.3802,-1,0.41,2282
369.573,-0.6108,108.0,1.2084,-1,0.57,2377
369.584,-0.5926,116.25,0.9641,-1,0.77,2488
369.5952,-0.5525,120.875,0.7467,-1,0.83,2527
369.6027,-0.5525,125.8125,0.6159,-1,0.82,2519
369.613,-0.5313,121.875,0.4548,-1,0.88,2554
369.621,-0.5107,121.875,0.3478,-1,0.81,2515
369.6323,-0.4877,136.5625,0.2297,-1,0.7,2452
369.6382,-0.4626,147.9375,0.1822,-1,0.54,2358
369.6492,-0.4357,158.75,0.1139,-1,0.45,2306
369.6592,-0.4087,160.625,0.0706,-1,0.33,2235
369.6673,-0.3803,168.0625,0.0468,-1,0.22,2176
369.6763,-0.3803,174.0,0.0288,-1,0.16,2138
369.6841,-0.351,174.0,0.018,-1,0.11,2112
369.6951,-0.3204,180.5625,0.0081,-1,0.08,2093
369.7008,-0.2894,183.5625,0.005,-1,0.05,2074
369.7119,-0.2574,189.375,0.0015,-1,0.03,2064
369.7231,-0.2251,191.3125,0.0008,-1,0.01,2051
369.7326,-0.192,196.375,0.0012,-1,-0.01,2044
369.7418,-0.1583,199.375,0.0019,-1,-0.01,2041
369.7493,-0.1242,201.9375,0.0019,-1,-0.0,2046
369.7603,-0.09,202.4375,0.0023,-1,-0.01,2044
369.7715,-0.0558,202.5625,0.0027,-1,-0.01,2043
369.7788,-0.0558,203.5625,0.0027,-1,-0.0,2045
369.7879,-0.0215,203.5625,0.0027,-1,-0.0,2045
369.7955,0.013,203.5,0.0027,1,4.71,4095
369.8066,0.0471,201.8125,0.043,1,4.28,4095
369.8142,0.0807,199.875,0.1396,1,3.23,3906
369.8248,0.1141,197.5,0.3567,1,2.14,3280
369.8361,0.147,194.375,0.6243,1,1.41,2857
369.8436,0.1792,190.3125,0.8034,1,1.12,2694
369.8522,0.2102,183.5,1.0078,1,0.83,2523
369.86,0.2102,180.6875,1.1923,1,0.54,2361
369.8713,0.2716,183.5,1.4673,1,0.09,2099
369.8781,0.2716,183.5,1.6318,1,-0.16,1953
369.8881,0.3025,182.75,1.8669,1,-0.44,1796
369.8951,0.3335,183.0,2.0237,1,-0.56,1726
369.9062,0.3635,178.0625,2.2484,1,-0.69,1651
369.9168,0.3928,173.625,2.4348,1,-0.7,1641
369.9264,0.4214,168.75,2.5794,1,-0.66,1670
369.9366,0.4488,162.875,2.7059,1,-0.59,1709
369.9435,0.4749,154.375,2.7773,1,-0.49,1767
369.9529,0.4749,144.75,2.8582,1,-0.44,1793
369.9602,0.4994,144.75,2.9107,1,-0.37,1837
369.9713,0.522,133.75,2.9729,1,-0.31,1870
369.9788,0.5424,121.3125,3.0051,1,-0.23,1917
369.9896,0.5609,108.875,3.0396,1,-0.17,1951
370.0009,0.5774,98.0,3.0657,1,-0.12,1981
370.0082,0.5918,85.125,3.0779,1,-0.07,2005
370.0171,0.6042,73.0,3.0891,1,-0.05,2021
370.0247,0.6042,59.3125,3.0967,1,-0.03,2029
370.0359,0.6219,46.0625,3.1059,1,-0.03,2031
370.0425,0.6219,46.0625,3.1105,1,-0.02,2034
370.0535,0.6272,31.0625,3.117,1,-0.02,2035
370.0592,0.6303,18.4375,3.1197,1,-0.01,2040
370.0703,0.6312,5.5,3.1236,1,-0.01,2043
370.0768,0.6301,-6.8125,3.1251,-1,-4.71,0
370.0878,0.6269,-19.375,3.0875,-1,-4.29,0
370.0989,0.6212,-33.875,2.9218,-1,-2.89,382
370.1064,0.6212,-33.875,2.7539,-1,-1.89,957
370.1152,0.613,-47.625,2.5407,-1,-1.37,1260
370.1238,0.6026,-61.5625,2.324,-1,-0.97,1490
370.135,0.5902,-73.625,2.0387,-1,-0.52,1746
370.1433,0.5757,-85.25,1.8281,-1,-0.21,1929
370.1544,0.5592,-98.25,1.5509,-1,0.19,2157
370.1655,0.5408,-108.9375,1.2782,-1,0.53,2353
370.1753,0.5204,-120.75,1.0512,-1,0.74,2474
370.1866,0.4988,-128.0625,0.8149,-1,0.88,2552
370.1954,0.4758,-136.1875,0.6504,-1,0.88,2553
370.2064,0.4521,-139.375,0.4725,-1,0.91,2572
370.2122,0.4269,-149.0625,0.3908,-1,0.82,2521
370.2232,0.4002,-158.375,0.2615,-1,0.78,2497
370.2343,0.3749,-150.0,0.1653,-1,0.62,2404
370.2427,0.349,-153.5,0.1143,-1,0.44,2300
370.2518,0.321,-165.0625,0.0748,-1,0.32,2234
370.2593,0.321,-165.0625,0.0506,-1,0.24,2188
370.2705,0.2914,-183.375,0.0265,-1,0.18,2150
370.277,0.2604,-183.375,0.0169,-1,0.12,2117
370.2879,0.2285,-189.0,0.0069,-1,0.08,2094
370.2992,0.1957,-194.4375,0.0027,-1,0.03,2067
370.3062,0.1623,-197.0625,0.0015,-1,0.01,2056
370.3155,0.1288,-199.0,0.0015,-1,-0.0,2046
370.3229,0.1288,-202.5625,0.0019,-1,-0.01,2043
370.334,0.0598,-205.625,0.0023,-1,-0.01,2044
370.3451,0.0247,-208.4375,0.0023,-1,-0.0,2046
370.3524,0.0247,-208.4375,0.0023,-1,-0.0,2046
370.3615,-0.0107,-209.3125,0.0023,1,4.71,4095
370.369,-0.046,-209.125,0.0169,1,4.49,4095
370.3802,-0.0813,-208.625,0.1396,1,3.4,4007
370.388,-0.1165,-208.6875,0.2918,1,2.32,3383
370.399,-0.1515,-207.1875,0.5503,1,1.55,2939
370.4101,-0.1862,-205.125,0.8157,1,1.1,2681
370.417,-0.2205,-203.5,0.9791,1,0.88,2552
370.4265,-0.2547,-202.375,1.203,1,0.53,2354
370.4337,-0.2547,-194.5625,1.3787,1,0.24,2184
370.4448,-0.2875,-191.625,1.6463,1,-0.17,1948
370.455,-0.3199,-191.625,1.8872,1,-0.47,1774
370.4628,-0.3527,-194.1875,2.0571,1,-0.57,1717
370.4717,-0.386,-196.75,2.2392,1,-0.68,1658
370.4805,-0.4189,-194.9375,2.3968,1,-0.69,1651
370.4905,-0.4512,-192.1875,2.5537,1,-0.68,1656
370.5026,-0.4831,-188.0,2.7075,1,-0.62,1690
370.5101,-0.5137,-180.8125,2.7853,1,-0.5,1758
370.5212,-0.543,-174.0625,2.8785,1,-0.45,1790
370.5284,-0.571,-165.75,2.9268,1,-0.35,1848
370.5394,-0.5973,-155.6875,2.9844,1,-0.29,1883
370.5451,-0.5973,-155.6875,3.0078,1,-0.21,1927
370.5562,-0.6216,-144.125,3.0434,1,-0.17,1947
370.5673,-0.6439,-132.1875,3.0687,1,-0.12,1979
370.5744,-0.6641,-119.5,3.0806,1,-0.08,2003
370.5842,-0.6821,-106.375,3.0929,1,-0.05,2018
370.5923,-0.698,-93.625,3.1006,1,-0.03,2028
370.6033,-0.7118,-82.125,3.109,1,-0.03,2032
370.6144,-0.7234,-68.25,3.1155,1,-0.02,2036
370.6216,-0.7326,-54.5,3.1186,1,-0.01,2043
370.6308,-0.7326,-39.625,3.1216,1,-0.0,2046
370.6382,-0.7393,-39.625,3.1236,1,0.0,2048
370.6493,-0.7436,-12.1875,3.1255,1,0.01,2051
370.6565,-0.7456,-12.1875,3.1259,1,0.02,2058
370.6675,-0.7455,1.375,3.1259,-1,-4.69,0
370.6786,-0.7429,14.9375,3.0833,-1,-4.24,0
370.6884,-0.738,28.9375,2.9383,-1,-2.93,358
370.6997,-0.7307,43.1875,2.6841,-1,-1.77,1029
370.7089,-0.7211,57.0,2.4567,-1,-1.2,1356
370.7183,-0.7091,70.5625,2.2185,-1,-0.79,1590
370.7256,-0.695,84.25,2.0341,-1,-0.52,1747
370.7366,-0.6788,95.9375,1.7541,-1,-0.1,1988
370.7477,-0.6607,106.6875,1.4749,-1,0.3,2221
370.7567,-0.641,116.875,1.2567,-1,0.56,2372
370.7654,-0.6192,128.4375,1.0535,-1,0.73,2469
370.7733,-0.6192,128.4375,0.8866,-1,0.79,2502
370.7844,-0.5961,141.5,0.6765,-1,0.88,2556
370.7909,-0.5722,141.5,0.5657,-1,0.86,2545
370.8015,-0.5475,146.25,0.4042,-1,0.92,2576
370.8127,-0.5238,140.8125,0.2677,-1,0.81,2515
370.82,-0.4959,165.0,0.2002,-1,0.63,2410
370.829,-0.4681,165.0,0.135,-1,0.52,2345
370.8367,-0.4377,179.75,0.0932,-1,0.41,2283
370.8477,-0.4062,186.375,0.0502,-1,0.31,2227
370.8535,-0.4062,186.375,0.0349,-1,0.22,2172
370.8645,-0.3739,191.9375,0.0142,-1,0.17,2143
370.8756,-0.3402,199.0625,0.0031,-1,0.1,2103
370.8832,-0.3061,202.0625,-0.0008,-1,0.05,2077
370.8945,-0.2712,207.25,-0.0027,-1,0.02,2060
370.9028,-0.2357,209.3125,-0.0023,-1,-0.0,2047
370.9132,-0.1997,213.8125,-0.0015,-1,-0.01,2045
370.925,-0.1632,216.375,-0.0004,-1,-0.01,2042
370.932,-0.1263,218.375,0.0004,-1,-0.01,2041
370.9415,-0.0893,218.75,0.0008,-1,-0.01,2044
370.9488,-0.0893,218.1875,0.0008,-1,-0.0,2047
370.9598,-0.0157,218.5,0.0004,-1,0.0,2049
370.9709,0.0212,217.625,0.0004,1,4.71,4095
370.9782,0.0212,217.625,0.0134,1,4.51,4095
370.9871,0.0575,215.5625,0.0997,1,3.59,4095
370.996,0.0935,212.75,0.2596,1,2.52,3500
371.0072,0.1288,209.0625,0.52,1,1.62,2981
371.0159,0.1634,205.25,0.729,1,1.22,2748
371.0269,0.197,198.75,0.9898,1,0.85,2539
371.0327,0.2297,193.4375,1.1271,1,0.64,2417
371.0437,0.2629,196.25,1.3925,1,0.21,2171
371.0494,0.2629,196.1875,1.5309,1,0.0,2049
371.0605,0.296,195.3125,1.7936,1,-0.36,1842
371.0709,0.329,195.3125,2.0283,1,-0.59,1710
371.0782,0.3614,191.5,2.1806,1,-0.65,1676
371.0873,0.3929,187.125,2.3535,1,-0.71,1640
371.0961,0.4237,182.0,2.4985,1,-0.7,1646
371.1059,0.4532,174.125,2.6384,1,-0.67,1664
371.1128,0.4532,168.0,2.7209,1,-0.57,1719
371.1239,0.5081,157.3125,2.8317,1,-0.54,1739
371.135,0.5328,146.375,2.9172,1,-0.43,1798
371.1424,0.5328,133.0,2.961,1,-0.32,1865
371.1527,0.5554,119.75,3.0078,1,-0.25,1902
371.1608,0.5756,119.75,3.0357,1,-0.19,1938
371.172,0.5938,108.0625,3.0641,1,-0.14,1969
371.1781,0.6096,93.8125,3.0756,1,-0.09,1995
371.1891,0.6234,81.25,3.091,1,-0.06,2011
371.196,0.6347,67.0625,3.0986,1,-0.05,2021
371.207,0.6438,53.1875,3.1078,1,-0.03,2029
371.2181,0.65,37.3125,3.1151,1,-0.03,2033
371.2255,0.65,37.3125,3.119,1,-0.02,2037
371.2343,0.654,23.25,3.1224,1,-0.01,2041
371.2419,0.6557,9.75,3.1247,1,-0.0,2045
371.2531,0.655,-3.75,3.1263,-1,-4.7,0
371.262,0.6521,-17.3125,3.117,-1,-4.57,0
371.2733,0.6467,-32.0625,2.9974,-1,-3.44,68
371.2795,0.6387,-46.75,2.877,-1,-2.38,676
371.2905,0.6284,-61.8125,2.6174,-1,-1.57,1144
371.2962,0.6284,-75.0,2.4755,-1,-1.21,1349
371.3073,0.6156,-87.1875,2.1955,-1,-0.77,1606
371.3172,0.6008,-100.9375,1.9432,-1,-0.38,1830
371.3258,0.5838,-100.9375,1.7257,-1,-0.05,2017
371.3351,0.5647,-113.1875,1.4918,-1,0.27,2202
371.3425,0.5435,-125.625,1.3112,-1,0.48,2323
371.3536,0.5204,-136.25,1.0569,-1,0.71,2456
371.3641,0.4962,-142.875,0.8368,-1,0.83,2525
371.3737,0.4708,-150.25,0.6604,-1,0.86,2544
371.3824,0.4451,-152.75,0.5147,-1,0.89,2558
371.3903,0.4451,-172.625,0.3992,-1,0.87,2547
371.4014,0.3888,-160.1875,0.2673,-1,0.79,2502
371.4072,0.3888,-160.1875,0.2125,-1,0.63,2412
371.4178,0.3606,-166.6875,0.1346,-1,0.53,2355
371.4293,0.3318,-171.375,0.0775,-1,0.38,2267
371.4365,0.3009,-182.3125,0.0533,-1,0.25,2193
371.4456,0.2682,-193.5625,0.0322,-1,0.18,2154
371.4532,0.2343,-200.625,0.0196,-1,0.14,2126
371.4643,0.1995,-205.625,0.0077,-1,0.1,2103
371.47,0.1995,-205.625,0.0042,-1,0.05,2079
371.4811,0.164,-210.9375,0.0004,-1,0.03,2067
371.4922,0.1282,-216.4375,-0.0008,-1,0.01,2054
371.4998,0.0917,-216.4375,-0.0008,-1,0.0,2048
371.5111,0.0546,-219.375,0.0,-1,-0.01,2044
371.5191,0.017,-222.5625,0.0004,-1,-0.01,2044
371.5296,-0.0209,-224.5,0.0008,1,4.71,4095
371.5412,-0.0587,-224.375,0.0468,1,4.25,4095
371.5485,-0.0967,-224.5,0.1427,1,3.18,3878
371.5591,-0.1344,-224.0,0.3605,1,2.12,3269
371.5675,-0.1721,-222.625,0.5618,1,1.49,2905
371.5786,-0.2094,-221.625,0.8249,1,1.09,2674
371.5843,-0.2094,-221.625,0.9599,1,0.91,2570
371.5953,-0.2469,-217.0,1.2226,1,0.51,2340
371.6064,-0.3192,-211.0625,1.4914,1,0.06,2079
371.6137,-0.3192,-211.0625,1.6663,1,-0.2,1929
371.6246,-0.355,-216.1875,1.9198,1,-0.49,1763
371.6323,-0.3915,-216.1875,2.0889,1,-0.6,1700
371.6433,-0.4281,-217.25,2.306,1,-0.72,1635
371.6544,-0.4646,-216.1875,2.4923,1,-0.7,1642
371.6637,-0.5003,-211.3125,2.6227,1,-0.63,1686
371.675,-0.5352,-206.5,2.7516,1,-0.56,1727
371.6834,-0.5691,-200.9375,2.829,1,-0.45,1786
371.6945,-0.6015,-191.6875,2.9092,1,-0.38,1830
371.7056,-0.6324,-183.0,2.9694,1,-0.28,1884
371.7151,-0.6614,-171.9375,3.0074,1,-0.19,1935
371.7264,-0.6884,-159.75,3.0392,1,-0.13,1974
371.735,-0.7133,-147.5625,3.0565,1,-0.07,2004
371.746,-0.7357,-132.8125,3.0741,1,-0.06,2014
371.7571,-0.756,-120.0625,3.0868,1,-0.03,2029
371.7667,-0.7743,-107.875,3.0952,1,-0.02,2037
371.778,-0.79,-93.4375,3.1032,1,-0.01,2040
371.7867,-0.8034,-79.5625,3.1086,1,-0.01,2041
371.7977,-0.8143,-64.1875,3.114,1,-0.01,2043
371.8034,-0.8225,-48.625,3.1163,1,-0.0,2046
371.8145,-0.8282,-34.4375,3.1205,1,-0.01,2044
371.8256,-0.8317,-20.0625,3.1232,1,0.0,2049
371.8342,-0.8327,-5.6875,3.1243,1,0.01,2055
371.8432,-0.8312,9.125,3.1251,-1,-4.7,0
371.8508,-0.8312,9.125,3.1098,-1,-4.46,0
371.8619,-0.827,39.5625,2.9798,-1,-3.3,149
371.8691,-0.8204,39.5625,2.8336,-1,-2.21,773
371.879,-0.8111,54.125,2.597,-1,-1.5,1182
371.887,-0.7995,68.6875,2.3949,-1,-1.08,1423
371.898,-0.7855,83.25,2.1154,-1,-0.64,1682
371.9091,-0.7692,96.6875,1.8339,-1,-0.22,1923
371.9187,-0.7507,108.9375,1.5923,-1,0.14,2129
371.93,-0.7307,119.0625,1.3116,-1,0.52,2346
371.9387,-0.7084,131.75,1.1048,-1,0.73,2467
371.9497,-0.6845,142.4375,0.8655,-1,0.87,2551
371.9554,-0.6594,148.0625,0.754,-1,0.84,2529
371.9665,-0.6333,154.0625,0.5595,-1,0.91,2572
371.9776,-0.6071,155.8125,0.3919,-1,0.92,2578
371.9845,-0.6071,156.4375,0.3056,-1,0.79,2504
371.9939,-0.5805,156.4375,0.2117,-1,0.68,2439
372.0012,-0.5516,171.6875,0.1545,-1,0.55,2365
372.0122,-0.5199,187.75,0.0905,-1,0.44,2303
372.0235,-0.4876,191.6875,0.0479,-1,0.31,2224
372.0333,-0.4543,196.75,0.0268,-1,0.18,2148
372.0446,-0.42,204.0625,0.0134,-1,0.1,2104
372.0512,-0.3841,212.0625,0.0096,-1,0.04,2072
372.0622,-0.3476,216.4375,0.0061,-1,0.02,2060
372.0704,-0.3103,221.4375,0.005,-1,0.01,2051
372.0814,-0.2724,224.3125,0.0046,-1,-0.0,2046
372.0925,-0.2338,228.375,0.005,-1,-0.01,2041
372.0997,-0.1944,233.125,0.0054,-1,-0.01,2040
372.1089,-0.1944,235.4375,0.0054,-1,-0.01,2043
372.1164,-0.1546,235.4375,0.0054,-1,-0.01,2043
372.1275,-0.1147,236.0,0.0054,-1,-0.01,2043
372.1379,-0.0749,236.375,0.0054,-1,-0.01,2043
372.1469,-0.035,236.375,0.0054,-1,-0.01,2043
372.1559,0.0049,235.875,0.0054,1,4.7,4095
372.1646,0.0445,234.6875,0.0142,1,4.59,4095
372.1744,0.0837,232.25,0.1047,1,3.63,4095
372.1816,0.1224,228.75,0.2293,1,2.64,3567
372.1927,0.1603,224.75,0.479,1,1.73,3046
372.1984,0.1603,224.75,0.6155,1,1.38,2845
372.2094,0.1976,214.375,0.8801,1,1.0,2626
372.22,0.2338,206.1875,1.1313,1,0.64,2414
372.2287,0.2686,206.1875,1.3407,1,0.29,2212
372.2399,0.3034,206.4375,1.6149,1,-0.14,1964
372.2487,0.3383,205.9375,1.8247,1,-0.43,1801
372.2593,0.3731,206.1875,2.0647,1,-0.65,1676
372.2677,0.4072,202.0,2.2392,1,-0.71,1638
372.278,0.4406,197.6875,2.4268,1,-0.76,1612
372.2857,0.4729,191.4375,2.5495,1,-0.71,1640
372.2967,0.504,183.0625,2.6983,1,-0.68,1655
372.3078,0.5337,176.3125,2.8172,1,-0.58,1711
372.3162,0.5617,165.5,2.8877,1,-0.46,1783
372.3254,0.5877,154.3125,2.9483,1,-0.37,1833
372.3329,0.5877,140.5,2.9878,1,-0.29,1879
372.344,0.6115,125.5,3.0319,1,-0.23,1912
372.3509,0.6328,125.5,3.0526,1,-0.17,1951
372.3619,0.6517,112.0625,3.0779,1,-0.13,1971
372.3732,0.6683,98.5625,3.0952,1,-0.08,1999
372.3826,0.6825,83.6875,3.1052,1,-0.05,2018
372.3939,0.6942,69.125,3.1132,1,-0.03,2031
372.4027,0.7033,54.125,3.1178,1,-0.02,2038
372.412,0.7099,38.4375,3.1213,1,-0.01,2044
372.4195,0.7136,22.25,3.1232,1,0.0,2049
372.4305,0.7148,7.375,3.1251,1,0.01,2052
372.437,0.7148,-6.875,3.1259,-1,-4.7,0
372.448,0.71,-21.4375,3.091,-1,-4.32,0
372.4542,0.71,-21.4375,3.0166,-1,-3.33,130
372.4652,0.7014,-51.4375,2.7961,-1,-2.19,785
372.4709,0.6927,-51.4375,2.6592,-1,-1.6,1124
372.482,0.6812,-67.3125,2.383,-1,-1.08,1428
372.4931,0.6651,-95.625,2.1008,-1,-0.61,1696
372.5019,0.6464,-110.25,1.8761,-1,-0.27,1894
372.5128,0.6257,-122.875,1.6026,-1,0.12,2117
372.5187,0.6257,-134.5,1.4538,-1,0.33,2239
372.5297,0.6029,-148.25,1.1888,-1,0.62,2402
372.5408,0.5519,-153.9375,0.9434,-1,0.79,2505
372.5482,0.5519,-160.8125,0.7965,-1,0.8,2510
372.559,0.5247,-160.8125,0.6048,-1,0.87,2550
372.5654,0.4971,-163.375,0.5005,-1,0.86,2544
372.5764,0.4656,-186.75,0.3459,-1,0.88,2557
372.5844,0.4365,-171.375,0.255,-1,0.76,2484
372.5954,0.4065,-177.75,0.1592,-1,0.63,2411
372.6059,0.3752,-185.9375,0.0966,-1,0.45,2309
372.6129,0.3419,-196.6875,0.0671,-1,0.32,2230
372.6222,0.3419,-208.5625,0.0391,-1,0.24,2188
372.6297,0.3066,-208.5625,0.0234,-1,0.18,2148
372.6407,0.2703,-221.4375,0.0077,-1,0.13,2123
372.6476,0.2329,-221.4375,0.0023,-1,0.07,2090
372.6587,0.1948,-225.625,-0.0019,-1,0.04,2071
372.6698,0.1562,-228.4375,-0.0027,-1,0.01,2054
372.6765,0.1169,-232.9375,-0.0023,-1,-0.0,2046
372.6875,0.0771,-236.0,-0.0015,-1,-0.0,2045
372.6942,0.0366,-239.5,-0.0012,-1,-0.0,2045
372.7053,-0.0041,-241.375,-0.0004,1,4.71,4095
372.7164,-0.045,-241.6875,0.041,1,4.28,4095
